0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	24	16	16	18	0.0	
1	0	0	0	0	1	-1	0	0	0	-1	1	0	0	0	24	25	16	16	18	-0.03950798540590328	
0	1	0	0	0	2	-2	0	0	0	-2	8	0	0	-6	22	32	16	16	12	0.6081353715276534	
0	0	1	0	0	0	-1	0	0	1	0	1	0	0	-1	22	33	15	16	11	1.3138761056651667	
0	0	0	1	0	0	-5	0	5	0	0	5	0	-9	4	22	38	15	6	15	0.9299850788407024	
0	0	0	0	1	0	-4	0	4	0	8	4	0	-4	-8	30	42	15	2	6	0.26481496745618094	
1	0	0	0	0	0	-2	0	2	0	0	7	-5	-2	0	29	49	10	0	6	0.22530698205027766	
1	0	0	0	0	0	-2	0	0	2	0	2	0	0	-2	28	51	10	0	4	0.18579899664437438	
1	0	0	0	0	0	-1	0	0	1	0	1	0	3	-4	27	52	10	3	0	0.1462910112384711	
1	0	0	0	0	0	-1	0	1	0	0	1	0	-1	0	26	53	10	2	0	0.10678302583256782	
1	0	0	0	0	0	-2	0	2	0	-2	2	2	-2	0	23	55	12	0	0	0.06727504042666455	
1	0	0	0	0	0	-2	2	0	0	0	2	-2	0	0	22	57	10	0	0	0.027767055020761267	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	57	10	0	0	-0.011740930385142012	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	57	10	0	0	-0.05124891579104529	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	57	10	0	0	-0.09075690119694857	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	57	10	0	0	-0.13026488660285185	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	57	10	0	0	-0.16977287200875513	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	57	10	0	0	-0.2092808574146584	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	57	10	0	0	-0.24878884282056168	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	57	10	0	0	-0.28829682822646496	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	57	10	0	0	-0.32780481363236824	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	57	10	0	0	-0.3673127990382715	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	57	10	0	0	-0.4068207844441748	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	57	10	0	0	-0.4463287698500781	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	57	10	0	0	-0.48583675525598136	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	57	10	0	0	-0.5253447406618846	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	57	10	0	0	-0.5648527260677879	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	57	10	0	0	-0.6043607114736912	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	57	10	0	0	-0.6438686968795945	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	57	10	0	0	-0.6833766822854977	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	57	10	0	0	-0.722884667691401	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	57	10	0	0	-0.7623926530973043	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	57	10	0	0	-0.8019006385032076	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	10	0	0	-0.8414086239091109	
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57	9	0	0	-0.1356678897715976	
0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	57.029331575366975	
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	57.67697493230053	
0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2088.6865422759342	
