0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	17	9	9	0.0	
0	0	17	0	0	3	-3	0	0	0	-1	3	0	-2	0	2	15	0	7	9	287.8346229168325	
0	15	0	0	0	2	0	0	0	-2	-2	0	0	-2	4	0	0	0	5	13	177.0264374241725	
0	0	0	0	13	0	0	0	0	0	0	0	0	-2	2	0	0	0	3	2	115.98052642353667	
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	120.5174564621137	
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.07258282896255	
